ID,Location_ID,Sensing_Date,HourDay,Direction_1,Direction_2,Total_of_Directions,Sensor_Name,Location
109420250814,109,2025-08-14,4,2,2,4,LatWill_T,"-37.81193681, 144.95621105"
66820241026,66,2024-10-26,8,80,124,204,QVN_T,"-37.81057846, 144.96444294"
662020250106,66,2025-01-06,20,779,634,1413,QVN_T,"-37.81057846, 144.96444294"
841120250612,84,2025-06-12,11,698,603,1301,ElFi_T,"-37.81798049, 144.96503383"
3320231125,3,2023-11-25,3,162,71,233,Swa295_T,"-37.81101524, 144.96429485"
582220240513,58,2024-05-13,22,132,133,265,Bou688_T,"-37.81686075, 144.95358075"
762220241120,76,2024-11-20,22,3,15,18,KenMac_T,"-37.79453803, 144.93036194"
761920240219,76,2024-02-19,19,39,41,80,KenMac_T,"-37.79453803, 144.93036194"
35020250618,35,2025-06-18,0,26,11,37,SouthB_T,"-37.82018685, 144.96508508"
2020250714,2,2025-07-14,0,3,3,6,Bou283_T,"-37.81380668, 144.96516718"
21220240127,2,2024-01-27,12,854,928,1782,Bou283_T,"-37.81380668, 144.96516718"
351520250821,35,2025-08-21,15,1171,1093,2264,SouthB_T,"-37.82018685, 144.96508508"
53520240815,53,2024-08-15,5,10,7,17,Col254_T,"-37.81564191, 144.965499"
92020231018,9,2023-10-18,20,152,70,222,Col700_T,"-37.81982992, 144.95102555"
791420240823,79,2024-08-23,14,456,430,886,FliSS_T,"-37.81794046, 144.96616678"
53520250902,53,2025-09-02,5,5,6,11,Col254_T,"-37.81564191, 144.965499"
53520240918,53,2024-09-18,5,16,18,34,Col254_T,"-37.81564191, 144.965499"
531620241107,53,2024-11-07,16,621,461,1082,Col254_T,"-37.81564191, 144.965499"
23120241216,23,2024-12-16,1,5,15,20,Col623_T,"-37.81909256, 144.95452748"
23020231128,23,2023-11-28,0,16,26,42,Col623_T,"-37.81909256, 144.95452748"
512220240130,51,2024-01-30,22,42,34,76,Fra118_T,"-37.80841815, 144.95906316"
30920250909,30,2025-09-09,9,83,128,211,Lon189_T,"-37.8112185, 144.96656806"
461120241010,46,2024-10-10,11,130,116,246,Pel147_T,"-37.80240719, 144.9615673"
461420240307,46,2024-03-07,14,149,219,368,Pel147_T,"-37.80240719, 144.9615673"
20020241216,20,2024-12-16,0,30,49,79,LtB170_T,"-37.81172914, 144.9682466"
1641020250329,164,2025-03-29,10,136,48,184,Lat526_T,"-37.813005, 144.95160411"
1611820250518,161,2025-05-18,18,0,7,7,BirArt1109_T,"-37.81851276, 144.97131336"
1412320240917,141,2024-09-17,23,19,27,46,474Fl_T,"-37.81997273, 144.95834911"
1171520240912,117,2024-09-12,15,153,193,346,Fli114F_T,"-37.81629332, 144.97090877"
109620241006,109,2024-10-06,6,11,11,22,LatWill_T,"-37.81193681, 144.95621105"
191620241227,19,2024-12-27,16,572,541,1113,LtB210_T,"-37.81237202, 144.96550671"
1372320250524,137,2025-05-24,23,4,0,4,BouHbr2353_T,"-37.81894815, 144.94612292"
1391620250402,139,2025-04-02,16,168,25,193,Signal1647_T,"-37.81959923, 144.9632832"
139520250912,139,2025-09-12,5,1,4,5,Signal1647_T,"-37.81959923, 144.9632832"
281120250601,28,2025-06-01,11,376,348,724,VAC_T,"-37.82129925, 144.96879309"
37920241008,37,2024-10-08,9,40,50,90,Lyg260_T,"-37.80107122, 144.96704554"
502320250522,50,2025-05-22,23,32,9,41,Lyg309_T,"-37.79808192, 144.96721013"
451120250215,45,2025-02-15,11,299,488,787,Swa148_T,"-37.81414075, 144.96609379"
1311520250218,131,2025-02-18,15,94,101,195,King2_T,"-37.82009057, 144.95758725"
1352020231214,135,2023-12-14,20,210,208,418,Spen161_T,"-37.8172861, 144.95319102"
133020250621,133,2025-06-21,0,102,44,146,Spen229_T,"-37.81531435, 144.95227769"
133220250129,133,2025-01-29,2,12,7,19,Spen229_T,"-37.81531435, 144.95227769"
1181620240901,118,2024-09-01,16,11,16,27,Fli114C_T,"-37.81632783, 144.97090512"
1241420250307,124,2025-03-07,14,4,3,7,BirBridge_T,"-37.81757416, 144.97329934"
1071120240619,107,2024-06-19,11,117,124,241,280Will_T,"-37.81246271, 144.95690188"
1072220240914,107,2024-09-14,22,59,50,109,280Will_T,"-37.81246271, 144.95690188"
107120250522,107,2025-05-22,1,5,8,13,280Will_T,"-37.81246271, 144.95690188"
611020250821,61,2025-08-21,10,463,522,985,RMIT14_T,"-37.80767455, 144.96309114"
1791020250421,179,2025-04-21,10,72,57,129,Pow61_T,"-37.82392385, 144.96299677"
166720250912,166,2025-09-12,7,34,11,45,Spen484_T,"-37.80896733, 144.94931703"
167320250813,167,2025-08-13,3,1,2,3,Lat526_T,"-37.81304149, 144.95155955"
1431320251002,143,2025-10-02,13,106,164,270,Spencer_T,"-37.821728, 144.95557015"
132920240813,132,2024-08-13,9,259,77,336,King335_T,"-37.81267639, 144.95386444"
132020240828,132,2024-08-28,0,27,12,39,King335_T,"-37.81267639, 144.95386444"
61720250523,6,2025-05-23,17,1578,1312,2890,FliS_T,"-37.81911705, 144.96558255"
70420250528,70,2025-05-28,4,0,1,1,Errol20_T,"-37.80456984, 144.94946228"
751820240524,75,2024-05-24,18,48,49,97,SprFli_T,"-37.81515276, 144.97467661"
81120240625,8,2024-06-25,11,104,199,303,WebBN_T,"-37.82293543, 144.9471751"
71420250922,71,2025-09-22,4,2,0,2,WestWP_T,"-37.81235775, 144.97136962"
141520240502,14,2024-05-02,15,469,123,592,SanBri_T,"-37.82011242, 144.96291897"
681420250115,68,2025-01-15,14,435,438,873,FLDegN_T,"-37.8168479, 144.96559789"
68120250222,68,2025-02-22,1,5,6,11,FLDegN_T,"-37.8168479, 144.96559789"
671120250529,67,2025-05-29,11,379,505,884,FLDegS_T,"-37.81688755, 144.96562569"
86820240209,86,2024-02-09,8,45,19,64,574Qub_T,"-37.80309992, 144.94908064"
861720240523,86,2024-05-23,17,37,77,114,574Qub_T,"-37.80309992, 144.94908064"
86120240917,86,2024-09-17,1,2,1,3,574Qub_T,"-37.80309992, 144.94908064"
56420240624,56,2024-06-24,4,22,12,34,Lon364_T,"-37.81234775, 144.96153311"
562320240904,56,2024-09-04,23,53,69,122,Lon364_T,"-37.81234775, 144.96153311"
10420240107,10,2024-01-07,4,0,3,3,BouHbr_T,"-37.81876474, 144.94710545"
721620241222,72,2024-12-22,16,298,530,828,ACMI_T,"-37.81726338, 144.96872809"
58420240701,58,2024-07-01,4,19,12,31,Bou688_T,"-37.81686075, 144.95358075"
581820240907,58,2024-09-07,18,586,372,958,Bou688_T,"-37.81686075, 144.95358075"
72420250501,72,2025-05-01,4,2,4,6,ACMI_T,"-37.81726338, 144.96872809"
56420250925,56,2025-09-25,4,1,14,15,Lon364_T,"-37.81234775, 144.96153311"
272020241123,27,2024-11-23,20,90,50,140,Vic_T,"-37.80606888, 144.95644692"
272320250720,27,2025-07-20,23,19,8,27,Vic_T,"-37.80606888, 144.95644692"
27020240202,27,2024-02-02,0,24,4,28,Vic_T,"-37.80606888, 144.95644692"
252020250806,25,2025-08-06,20,168,189,357,MCEC_T,"-37.82401776, 144.95604426"
202220250429,20,2025-04-29,22,62,90,152,LtB170_T,"-37.81172914, 144.9682466"
252120240105,25,2024-01-05,21,777,470,1247,MCEC_T,"-37.82401776, 144.95604426"
522120240110,52,2024-01-10,21,220,111,331,Eli263_T,"-37.81252157, 144.9619401"
51820250425,51,2025-04-25,8,41,18,59,Fra118_T,"-37.80841815, 144.95906316"
1302220240905,130,2024-09-05,22,11,11,22,Bou892T,"-37.8204637, 144.94126826"
492320250316,49,2025-03-16,23,102,81,183,Eli501_T,"-37.80730068, 144.95956055"
117520250412,117,2025-04-12,5,1,3,4,Fli114F_T,"-37.81629332, 144.97090877"
1171120231128,117,2023-11-28,11,109,124,233,Fli114F_T,"-37.81629332, 144.97090877"
109120240123,109,2024-01-23,1,2,15,17,LatWill_T,"-37.81193681, 144.95621105"
1802320250620,180,2025-06-20,23,0,1,1,Mac330_T,"-37.79497059, 144.93530329"
69520240906,69,2024-09-06,5,7,6,13,FLDegC_T,"-37.81687226, 144.96559144"
4820250815,4,2025-08-15,8,551,433,984,Swa123_T,"-37.81487988, 144.9660878"
701920241209,70,2024-12-09,19,122,116,238,Errol20_T,"-37.80456984, 144.94946228"
751620231204,75,2023-12-04,16,39,58,97,SprFli_T,"-37.81515276, 144.97467661"
8920250823,8,2025-08-23,9,76,290,366,WebBN_T,"-37.82293543, 144.9471751"
782120240816,78,2024-08-16,21,2,20,22,HarEsB_T,"-37.81471642, 144.9446508"
41420241206,41,2024-12-06,4,27,88,115,Swa31,"-37.81668634, 144.96689733"
771920250201,77,2025-02-01,19,131,172,303,HarEsP_T,"-37.81441438, 144.94433026"
59420240224,59,2024-02-24,4,28,10,38,RMIT_T,"-37.80825648, 144.96304859"
40420240326,40,2024-03-26,4,4,1,5,Spr201_T,"-37.80999341, 144.97227587"
42120231115,4,2023-11-15,21,709,510,1219,Swa123_T,"-37.81487988, 144.9660878"
4120231026,4,2023-10-26,1,25,21,46,Swa123_T,"-37.81487988, 144.9660878"
31720251014,3,2025-10-14,17,1206,1343,2549,Swa295_T,"-37.81101524, 144.96429485"
392320240619,39,2024-06-19,23,11,8,19,AlfPl_T,"-37.81379749, 144.96995745"
391520241026,39,2024-10-26,15,93,68,161,AlfPl_T,"-37.81379749, 144.96995745"
751020250511,75,2025-05-11,10,34,41,75,SprFli_T,"-37.81515276, 144.97467661"
411620241128,41,2024-11-28,16,1512,2215,3727,Swa31,"-37.81668634, 144.96689733"
411820250516,41,2025-05-16,18,367,285,652,Swa31,"-37.81668634, 144.96689733"
781820250218,78,2025-02-18,18,30,153,183,HarEsB_T,"-37.81471642, 144.9446508"
14820240909,14,2024-09-09,8,285,453,738,SanBri_T,"-37.82011242, 144.96291897"
141220250827,14,2025-08-27,12,248,140,388,SanBri_T,"-37.82011242, 144.96291897"
592220240225,59,2024-02-25,22,278,137,415,RMIT_T,"-37.80825648, 144.96304859"
592320240918,59,2024-09-18,23,67,68,135,RMIT_T,"-37.80825648, 144.96304859"
28620231111,28,2023-11-11,6,43,35,78,VAC_T,"-37.82129925, 144.96879309"
311020231031,31,2023-10-31,10,75,77,152,Lyg161_T,"-37.80169681, 144.96658911"
541320250705,54,2025-07-05,13,90,98,188,Swa607_T,"-37.804024, 144.96308399"
371120241207,37,2024-12-07,11,64,63,127,Lyg260_T,"-37.80107122, 144.96704554"
371320241220,37,2024-12-20,13,105,119,224,Lyg260_T,"-37.80107122, 144.96704554"
37620250629,37,2025-06-29,6,1,10,11,Lyg260_T,"-37.80107122, 144.96704554"
37520250926,37,2025-09-26,5,3,0,3,Lyg260_T,"-37.80107122, 144.96704554"
471320250407,47,2025-04-07,13,913,1018,1931,Eli250_T,"-37.81258467, 144.9625775"
472220240319,47,2024-03-19,22,302,178,480,Eli250_T,"-37.81258467, 144.9625775"
361120231201,36,2023-12-01,11,201,200,401,Que85_T,"-37.81652527, 144.96121062"
49620250621,49,2025-06-21,6,34,37,71,Eli501_T,"-37.80730068, 144.95956055"
1172320240906,117,2024-09-06,23,278,697,975,Fli114F_T,"-37.81629332, 144.97090877"
66920240826,66,2024-08-26,9,359,516,875,QVN_T,"-37.81057846, 144.96444294"
842220250618,84,2025-06-18,22,299,444,743,ElFi_T,"-37.81798049, 144.96503383"
32020231201,3,2023-12-01,20,1033,1081,2114,Swa295_T,"-37.81101524, 144.96429485"
39020250720,39,2025-07-20,0,6,11,17,AlfPl_T,"-37.81379749, 144.96995745"
751620240120,75,2024-01-20,16,46,127,173,SprFli_T,"-37.81515276, 144.97467661"
751320240519,75,2024-05-19,13,86,20,106,SprFli_T,"-37.81515276, 144.97467661"
82020250412,8,2025-04-12,20,39,38,77,WebBN_T,"-37.82293543, 144.9471751"
81920250526,8,2025-05-26,19,4,11,15,WebBN_T,"-37.82293543, 144.9471751"
411520250710,41,2025-07-10,15,1466,1570,3036,Swa31,"-37.81668634, 144.96689733"
782220240529,78,2024-05-29,22,0,5,5,HarEsB_T,"-37.81471642, 144.9446508"
711320251013,71,2025-10-13,13,21,22,43,WestWP_T,"-37.81235775, 144.97136962"
14920240208,14,2024-02-08,9,265,254,519,SanBri_T,"-37.82011242, 144.96291897"
59620240121,59,2024-01-21,6,23,23,46,RMIT_T,"-37.80825648, 144.96304859"
291420250901,29,2025-09-01,14,202,172,374,AG_T,"-37.8199817, 144.96872865"
31120251016,31,2025-10-16,1,20,6,26,Lyg161_T,"-37.80169681, 144.96658911"
542020250908,54,2025-09-08,20,119,154,273,Swa607_T,"-37.804024, 144.96308399"
36520250916,36,2025-09-16,5,6,8,14,Que85_T,"-37.81652527, 144.96121062"
471420240309,47,2024-03-09,14,698,784,1482,Eli250_T,"-37.81258467, 144.9625775"
36920240127,36,2024-01-27,9,98,69,167,Que85_T,"-37.81652527, 144.96121062"
1081020250617,108,2025-06-17,10,263,384,647,261Will_T,"-37.81295822, 144.95678789"
611020241225,61,2024-12-25,10,54,161,215,RMIT14_T,"-37.80767455, 144.96309114"
611920240212,61,2024-02-12,19,332,431,763,RMIT14_T,"-37.80767455, 144.96309114"
44620241001,44,2024-10-01,6,13,13,26,UM3_T,"-37.79698741, 144.96441306"
441720250304,44,2025-03-04,17,222,193,415,UM3_T,"-37.79698741, 144.96441306"
51720240508,5,2024-05-08,17,1356,1106,2462,PriNW_T,"-37.81874249, 144.96787656"
36120240731,36,2024-07-31,1,3,1,4,Que85_T,"-37.81652527, 144.96121062"
37320250516,37,2025-05-16,3,3,0,3,Lyg260_T,"-37.80107122, 144.96704554"
37820240627,37,2024-06-27,8,34,66,100,Lyg260_T,"-37.80107122, 144.96704554"
44720240525,44,2024-05-25,7,11,10,21,UM3_T,"-37.79698741, 144.96441306"
50320241007,50,2024-10-07,3,4,0,4,Lyg309_T,"-37.79808192, 144.96721013"
431320240725,43,2024-07-25,13,179,315,494,UM2_T,"-37.79844526, 144.96411782"
451020250203,45,2025-02-03,10,356,280,636,Swa148_T,"-37.81414075, 144.96609379"
1351020250627,135,2025-06-27,10,318,373,691,Spen161_T,"-37.8172861, 144.95319102"
107220241109,107,2024-11-09,2,15,8,23,280Will_T,"-37.81246271, 144.95690188"
1071720241222,107,2024-12-22,17,69,86,155,280Will_T,"-37.81246271, 144.95690188"
107420250603,107,2025-06-03,4,1,5,6,280Will_T,"-37.81246271, 144.95690188"
108420250301,108,2025-03-01,4,11,8,19,261Will_T,"-37.81295822, 144.95678789"
1082220241224,108,2024-12-24,22,95,76,171,261Will_T,"-37.81295822, 144.95678789"
1081220240530,108,2024-05-30,12,208,341,549,261Will_T,"-37.81295822, 144.95678789"
1082220240302,108,2024-03-02,22,132,140,272,261Will_T,"-37.81295822, 144.95678789"
87220240805,87,2024-08-05,2,0,1,1,Errol23_T,"-37.80454949, 144.94921863"
87320240719,87,2024-07-19,3,1,0,1,Errol23_T,"-37.80454949, 144.94921863"
166120241113,166,2024-11-13,1,3,1,4,Spen484_T,"-37.80896733, 144.94931703"
166520251005,166,2025-10-05,5,2,2,4,Spen484_T,"-37.80896733, 144.94931703"
167320250829,167,2025-08-29,3,0,1,1,Lat526_T,"-37.81304149, 144.95155955"
1432220240526,143,2024-05-26,22,100,68,168,Spencer_T,"-37.821728, 144.95557015"
132420240229,132,2024-02-29,4,10,10,20,King335_T,"-37.81267639, 144.95386444"
132720240905,132,2024-09-05,7,67,39,106,King335_T,"-37.81267639, 144.95386444"
134920231028,134,2023-10-28,9,312,312,624,Spen201_T,"-37.81694221, 144.95303935"
134920240820,134,2024-08-20,9,303,249,552,Spen201_T,"-37.81694221, 144.95303935"
851020240104,85,2024-01-04,10,67,56,123,488Mac_T,"-37.79432415, 144.92973378"
851320240416,85,2024-04-16,13,78,66,144,488Mac_T,"-37.79432415, 144.92973378"
172020241122,17,2024-11-22,20,141,154,295,Col15_T,"-37.81362543, 144.97323591"
62720240502,62,2024-05-02,7,50,65,115,Lat224_T,"-37.80996494, 144.96216521"
10220250113,10,2025-01-13,2,1,0,1,BouHbr_T,"-37.81876474, 144.94710545"
581920240829,58,2024-08-29,19,397,366,763,Bou688_T,"-37.81686075, 144.95358075"
582120240530,58,2024-05-30,21,153,205,358,Bou688_T,"-37.81686075, 144.95358075"
351620231018,35,2023-10-18,16,1321,1036,2357,SouthB_T,"-37.82018685, 144.96508508"
272020250606,27,2025-06-06,20,89,47,136,Vic_T,"-37.80606888, 144.95644692"
79320240130,79,2024-01-30,3,19,18,37,FliSS_T,"-37.81794046, 144.96616678"
201520241116,20,2024-11-16,15,155,119,274,LtB170_T,"-37.81172914, 144.9682466"
20620240316,20,2024-03-16,6,15,7,22,LtB170_T,"-37.81172914, 144.9682466"
251620231104,25,2023-11-04,16,0,0,0,MCEC_T,"-37.82401776, 144.95604426"
1362120240615,136,2024-06-15,21,1,5,6,BirFed1120_T,"-37.8184141, 144.97357915"
1391920231209,139,2023-12-09,19,17,31,48,Signal1647_T,"-37.81959923, 144.9632832"
1611620241127,161,2024-11-27,16,105,89,194,BirArt1109_T,"-37.81851276, 144.97131336"
49420250629,49,2025-06-29,4,29,30,59,Eli501_T,"-37.80730068, 144.95956055"
141320250713,141,2025-07-13,3,41,38,79,474Fl_T,"-37.81997273, 144.95834911"
19020250423,19,2025-04-23,0,72,83,155,LtB210_T,"-37.81237202, 144.96550671"
19620240722,19,2024-07-22,6,20,10,30,LtB210_T,"-37.81237202, 144.96550671"
19720240803,19,2024-08-03,7,13,11,24,LtB210_T,"-37.81237202, 144.96550671"
180020250628,180,2025-06-28,0,4,1,5,Mac330_T,"-37.79497059, 144.93530329"
662320241027,66,2024-10-27,23,157,119,276,QVN_T,"-37.81057846, 144.96444294"
69620241218,69,2024-12-18,6,19,10,29,FLDegC_T,"-37.81687226, 144.96559144"
61020240425,6,2024-04-25,10,739,716,1455,FliS_T,"-37.81911705, 144.96558255"
6520240627,6,2024-06-27,5,94,96,190,FliS_T,"-37.81911705, 144.96558255"
61720240920,6,2024-09-20,17,1566,1067,2633,FliS_T,"-37.81911705, 144.96558255"
842220241027,84,2024-10-27,22,424,486,910,ElFi_T,"-37.81798049, 144.96503383"
701220241015,70,2024-10-15,12,123,141,264,Errol20_T,"-37.80456984, 144.94946228"
31720251009,3,2025-10-09,17,1383,1497,2880,Swa295_T,"-37.81101524, 144.96429485"
391220240402,39,2024-04-02,12,380,231,611,AlfPl_T,"-37.81379749, 144.96995745"
75720250213,75,2025-02-13,7,46,28,74,SprFli_T,"-37.81515276, 144.97467661"
781620240303,78,2024-03-03,16,39,60,99,HarEsB_T,"-37.81471642, 144.9446508"
41420250723,41,2025-07-23,4,39,70,109,Swa31,"-37.81668634, 144.96689733"
591220240404,59,2024-04-04,12,486,609,1095,RMIT_T,"-37.80825648, 144.96304859"
71020240927,71,2024-09-27,0,13,0,13,WestWP_T,"-37.81235775, 144.97136962"
292020240923,29,2024-09-23,20,65,113,178,AG_T,"-37.8199817, 144.96872865"
142220240925,14,2024-09-25,22,130,52,182,SanBri_T,"-37.82011242, 144.96291897"
54220240218,54,2024-02-18,2,28,7,35,Swa607_T,"-37.804024, 144.96308399"
472320250309,47,2025-03-09,23,253,199,452,Eli250_T,"-37.81258467, 144.9625775"
472020250315,47,2025-03-15,20,714,569,1283,Eli250_T,"-37.81258467, 144.9625775"
401320250710,40,2025-07-10,13,403,230,633,Spr201_T,"-37.80999341, 144.97227587"
401620240315,40,2024-03-15,16,131,185,316,Spr201_T,"-37.80999341, 144.97227587"
21020240810,21,2024-08-10,0,138,206,344,Bourke155_T,"-37.81267313, 144.96788288"
371220240929,37,2024-09-29,12,72,64,136,Lyg260_T,"-37.80107122, 144.96704554"
37820231111,37,2023-11-11,8,22,19,41,Lyg260_T,"-37.80107122, 144.96704554"
501920250421,50,2025-04-21,19,163,109,272,Lyg309_T,"-37.79808192, 144.96721013"
502320240219,50,2024-02-19,23,26,7,33,Lyg309_T,"-37.79808192, 144.96721013"
451520250528,45,2025-05-28,15,422,535,957,Swa148_T,"-37.81414075, 144.96609379"
1311420240128,131,2024-01-28,14,151,138,289,King2_T,"-37.82009057, 144.95758725"
1312020250509,131,2025-05-09,20,97,90,187,King2_T,"-37.82009057, 144.95758725"
1071820240102,107,2024-01-02,18,16,19,35,280Will_T,"-37.81246271, 144.95690188"
107720250303,107,2025-03-03,7,42,98,140,280Will_T,"-37.81246271, 144.95690188"
108820241107,108,2024-11-07,8,122,2394,2516,261Will_T,"-37.81295822, 144.95678789"
872120240301,87,2024-03-01,21,69,58,127,Errol23_T,"-37.80454949, 144.94921863"
1791320250905,179,2025-09-05,13,69,68,137,Pow61_T,"-37.82392385, 144.96299677"
1671520250720,167,2025-07-20,15,52,74,126,Lat526_T,"-37.81304149, 144.95155955"
1401520250204,140,2025-02-04,15,72,80,152,Boyd2837_T,"-37.82590962, 144.96185972"
1431020250430,143,2025-04-30,10,73,125,198,Spencer_T,"-37.821728, 144.95557015"
132720240120,132,2024-01-20,7,48,24,72,King335_T,"-37.81267639, 144.95386444"
1342020240420,134,2024-04-20,20,298,315,613,Spen201_T,"-37.81694221, 144.95303935"
122020240116,12,2024-01-16,20,304,277,581,NewQ_T,"-37.81457988, 144.94292398"
721020250208,72,2025-02-08,10,190,215,405,ACMI_T,"-37.81726338, 144.96872809"
721520240127,72,2024-01-27,15,336,577,913,ACMI_T,"-37.81726338, 144.96872809"
72820240712,72,2024-07-12,8,379,66,445,ACMI_T,"-37.81726338, 144.96872809"
581620240525,58,2024-05-25,16,1665,374,2039,Bou688_T,"-37.81686075, 144.95358075"
76020250223,76,2025-02-23,0,1,6,7,KenMac_T,"-37.79453803, 144.93036194"
761620250701,76,2025-07-01,16,54,67,121,KenMac_T,"-37.79453803, 144.93036194"
11320240924,11,2024-09-24,3,1,0,1,WatCit_T,"-37.81564989, 144.93970694"
91120240831,9,2024-08-31,11,77,137,214,Col700_T,"-37.81982992, 144.95102555"
30720241026,30,2024-10-26,7,12,43,55,Lon189_T,"-37.8112185, 144.96656806"
231220240620,23,2024-06-20,12,431,540,971,Col623_T,"-37.81909256, 144.95452748"
522320250425,52,2025-04-25,23,131,177,308,Eli263_T,"-37.81252157, 144.9619401"
51620250110,51,2025-01-10,6,13,12,25,Fra118_T,"-37.80841815, 144.95906316"
511220250521,51,2025-05-21,12,119,116,235,Fra118_T,"-37.80841815, 144.95906316"
1311720250618,131,2025-06-18,17,94,151,245,King2_T,"-37.82009057, 144.95758725"
1341820250715,134,2025-07-15,18,560,485,1045,Spen201_T,"-37.81694221, 144.95303935"
134720250605,134,2025-06-05,7,301,268,569,Spen201_T,"-37.81694221, 144.95303935"
1331220250207,133,2025-02-07,12,636,595,1231,Spen229_T,"-37.81531435, 144.95227769"
1182020250112,118,2025-01-12,20,26,8,34,Fli114C_T,"-37.81632783, 144.97090512"
68920231214,68,2023-12-14,9,190,164,354,FLDegN_T,"-37.8168479, 144.96559789"
17520231221,17,2023-12-21,5,41,13,54,Col15_T,"-37.81362543, 144.97323591"
171720231230,17,2023-12-30,17,158,102,260,Col15_T,"-37.81362543, 144.97323591"
172020250704,17,2025-07-04,20,73,106,179,Col15_T,"-37.81362543, 144.97323591"
182020250226,18,2025-02-26,20,57,28,85,Col12_T,"-37.81344862, 144.97305353"
631420250128,63,2025-01-28,14,340,405,745,Bou231_T,"-37.81333081, 144.96675571"
62920240325,62,2024-03-25,9,120,144,264,Lat224_T,"-37.80996494, 144.96216521"
86720250920,86,2025-09-20,7,24,13,37,574Qub_T,"-37.80309992, 144.94908064"
63220250105,63,2025-01-05,2,0,38,38,Bou231_T,"-37.81333081, 144.96675571"
12420241215,12,2024-12-15,4,3,4,7,NewQ_T,"-37.81457988, 144.94292398"
121720250930,12,2025-09-30,17,160,229,389,NewQ_T,"-37.81457988, 144.94292398"
10120240517,10,2024-05-17,1,0,1,1,BouHbr_T,"-37.81876474, 144.94710545"
