base_property_id,census_year,name,business_address,industry_code,industry_desc,seating_type,number_of_seats,latitude,longitude,clue_area
101126,2023,Taco Bill Mexican Restaurant,Part Level 1 142 Russell Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,50,-37.81298896430425,144.9684169991,Melbourne (CBD)
108591,2023,Sezar,6 Melbourne Place MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,100,-37.813492171250005,144.96902133174189,Melbourne (CBD)
101116,2023,Nando's Bourke Street,Ground 79 Bourke Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,110,-37.81218018337256,144.97103973560002,Melbourne (CBD)
101117,2023,Panini Bar,150 Exhibition Street MELBOURNE VIC 3000,4512,Takeaway Food Services,Seats - Indoor,18,-37.81223394749057,144.9709028408,Melbourne (CBD)
108963,2023,Mail Exchange Hotel,Part Basement 688 Bourke Street MELBOURNE VIC 3000,4520,"Pubs, Taverns and Bars",Seats - Indoor,200,-37.8166305854,144.95359044056096,Melbourne (CBD)
101173,2023,The Common,"Shop 2, Ground 570 Bourke Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,106,-37.81550951792444,144.9567555518,Melbourne (CBD)
108073,2023,Kenny's Bakery Cafe,Part Ground 179 Queen Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,30,-37.814518916050005,144.96000356459825,Melbourne (CBD)
103180,2023,Subway,Part Ground 187-193 Elizabeth Street MELBOURNE VIC 3000,4512,Takeaway Food Services,Seats - Outdoor,8,-37.81388772525,144.9627082819642,Melbourne (CBD)
108818,2023,Cartel Roasters Melbourne,Ground 19 Somerset Place MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,34,-37.81379757075,144.9623867005889,Melbourne (CBD)
109285,2023,Sam Sam,Ground 209 Swanston Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,90,-37.81289713955,144.96503803235697,Melbourne (CBD)
101202,2023,China Red,"Shop 6, 206 Bourke Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,120,-37.81267380947152,144.96687115185,Melbourne (CBD)
101204,2023,Nong Tang Noodle House,"Shop 16-17, 194-200 Bourke Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,40,-37.812419039991525,144.9672689638,Melbourne (CBD)
108542,2023,Musashi Ramen Restaurant,181-183 Russell Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,80,-37.8122217538,144.96751180126012,Melbourne (CBD)
108545,2023,Grill King,191-193 Russell Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,110,-37.81207059275,144.96743988897015,Melbourne (CBD)
109403,2023,Instea,210 Swanston Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,20,-37.8128231912,144.96563121535868,Melbourne (CBD)
101209,2023,Udon Izakaya Maedaya,Part Ground 168 Bourke Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,50,-37.81251256039496,144.96824771905,Melbourne (CBD)
101213,2023,Virgin Active Health Club,138 Bourke Street MELBOURNE VIC 3000,9111,Health and Fitness Centres and Gymnasia Operation,Seats - Indoor,32,-37.81203485275635,144.9688385527,Melbourne (CBD)
101219,2023,Niku Ou,"Shop 9-10, UprGround 108 Bourke Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,70,-37.81172679558099,144.96976088474997,Melbourne (CBD)
106434,2023,Hutong Dumpling Bar,14-16 Market Lane MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,110,-37.81187226525,144.9694562071271,Melbourne (CBD)
101229,2023,Pellegrini's Espresso Bar,66 Bourke Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,32,-37.81164792007088,144.9711629835,Melbourne (CBD)
105830,2023,SPQR Pizzeria,"Unit 7, 43 Little Bourke Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,45,-37.81092016920242,144.97136312380002,Melbourne (CBD)
105718,2023,Higher Ground,"Shop 101T, LwrGround 650 Little Bourke Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Outdoor,22,-37.81541879235,144.9536079679469,Melbourne (CBD)
105718,2023,I Love Chicken,39 Rose Lane MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,40,-37.81541879235,144.9536079679469,Melbourne (CBD)
110099,2023,Tahini Lebanese Diner,"Shop 1-2, LwrGround 518 Little Bourke Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Outdoor,24,-37.814645799900006,144.9570651507153,Melbourne (CBD)
103193,2023,Xinjiang Lamian Restaurant,255 Elizabeth Street MELBOURNE VIC 3000,4129,Other Specialised Food Retailing,Seats - Indoor,20,-37.8127430369,144.96216566199485,Melbourne (CBD)
105875,2023,Penny Blue,2 Driver Lane MELBOURNE VIC 3000,4520,"Pubs, Taverns and Bars",Seats - Outdoor,14,-37.81292588925007,144.96312748625002,Melbourne (CBD)
109290,2023,Tina's Noodle Kitchen,237 Swanston Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,80,-37.81244687915,144.96480476739026,Melbourne (CBD)
109297,2023,Nelayan,265-267 Swanston Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,62,-37.8120102466,144.9646039154507,Melbourne (CBD)
109299,2023,OPPA (Korean Kitchen),271 Swanston Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,55,-37.811901305,144.9645514148022,Melbourne (CBD)
108548,2023,Sweetie And Moustache Dessert Lounge,Floor 3-4 207 Russell Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,80,-37.8116985196,144.96729827565002,Melbourne (CBD)
109394,2023,MASTER LANZHOU NOODLE BAR,244 Swanston Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,50,-37.81214672715,144.96534258699637,Melbourne (CBD)
659717,2023,Shujinko,225 Russell Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,48,-37.8113426628,144.9671361576308,Melbourne (CBD)
103606,2023,Curry Bowl,Ground 101 Lonsdale Street MELBOURNE VIC 3000,4512,Takeaway Food Services,Seats - Indoor,10,-37.810371721150005,144.9694509853303,Melbourne (CBD)
105682,2023,Dainty Sichuan Food,149-155 Lonsdale Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,280,-37.81090659756655,144.96801680555,Melbourne (CBD)
108581,2023,Heartbreaker,234A Russell Street MELBOURNE VIC 3000,4520,"Pubs, Taverns and Bars",Seats - Indoor,100,-37.8109824535,144.96764384655324,Melbourne (CBD)
108581,2023,Connie's Italian Dinner,Level 1 234 Russell Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,190,-37.8109824535,144.96764384655324,Melbourne (CBD)
108582,2023,Ants Bistro,7-9 Corrs Lane MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,100,-37.81133821925,144.9679605734296,Melbourne (CBD)
105375,2023,BBQ KING,"Shop 2, 280 King Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,130,-37.81349891145,144.95482420112944,Melbourne (CBD)
103201,2023,Oriental Spoon,291-293 Elizabeth Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,150,-37.8117917806,144.96170921793797,Melbourne (CBD)
105737,2023,Mook Ji Bar,404-406 Lonsdale Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,68,-37.812442152378935,144.960327221,Melbourne (CBD)
108103,2023,Kenny's Bakery Cafe,246 Queen Street MELBOURNE VIC 3000,4512,Takeaway Food Services,Seats - Indoor,6,-37.81268993125,144.95996379012394,Melbourne (CBD)
105749,2023,Thai Town Melbourne,25 Artemis Lane MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,200,-37.81067861705,144.965725053002,Melbourne (CBD)
105749,2023,Sura Korean BBQ,26-30 Artemis Lane MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,112,-37.81067861705,144.965725053002,Melbourne (CBD)
105749,2023,Strike Bowling,245-247 Little Lonsdale Street MELBOURNE VIC 3000,9113,"Sports and Physical Recreation Venues, Grounds and Facilities Operation",Seats - Indoor,116,-37.81067861705,144.965725053002,Melbourne (CBD)
105749,2023,Old Man Pho,19-21 QV Urban Market MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,45,-37.81067861705,144.965725053002,Melbourne (CBD)
580091,2023,Mellow Beans,38-40 Lonsdale Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,24,-37.809196151079576,144.97072895345,Melbourne (CBD)
580091,2023,Roll'd Lonsdale Street,"Shop 9, 36 Lonsdale Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Outdoor,12,-37.809196151079576,144.97072895345,Melbourne (CBD)
580091,2023,Goz City,"Shop 6, 36 Lonsdale Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Outdoor,9,-37.809196151079576,144.97072895345,Melbourne (CBD)
106036,2023,The Common VU,Part Level 10 364-378 Little Lonsdale Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,40,-37.8120004369,144.95842621992747,Melbourne (CBD)
103311,2023,Axil Coffee Roasters Melbourne Central,"Tenancy 89, Ground 360 Elizabeth Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,150,-37.810874128364034,144.96206845195002,Melbourne (CBD)
103311,2023,CDMX,"Tenancy 82, Ground 360 Elizabeth Street MELBOURNE VIC 3000",4512,Takeaway Food Services,Seats - Indoor,6,-37.810874128364034,144.96206845195002,Melbourne (CBD)
105746,2023,B Lucky and Sons,"Shop 307, Level 3 300 Lonsdale Street MELBOURNE VIC 3000",4520,"Pubs, Taverns and Bars",Seats - Indoor,49,-37.8109017475,144.96283887063584,Melbourne (CBD)
105746,2023,Starbucks,"Shop 151, Level 1 300 Lonsdale Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,58,-37.8109017475,144.96283887063584,Melbourne (CBD)
105747,2023,Domino's Pizza,"Shop 2, 280 Lonsdale Street MELBOURNE VIC 3000",4512,Takeaway Food Services,Seats - Indoor,4,-37.81152916515,144.96399639656,Melbourne (CBD)
109302,2023,Fabian,262 Lonsdale Street MELBOURNE VIC 3000,4512,Takeaway Food Services,Seats - Indoor,12,-37.81143183285,144.9643588506305,Melbourne (CBD)
109309,2023,Yi Fang,265 Little Lonsdale Street MELBOURNE VIC 3000,4512,Takeaway Food Services,Seats - Indoor,10,-37.8107658111,144.96404920623553,Melbourne (CBD)
707517,2023,Decoy Art House Cafe,303 Exhibition Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,50,-37.8088140537,144.96877272385723,Melbourne (CBD)
109314,2023,Dear Barbecue Buffet,Level 1 401-405 Swanston Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,110,-37.8090429901,144.96321775777238,Melbourne (CBD)
109315,2023,Joomak Korean Restaurant,"Unit 1, Basement 407 Swanston Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,92,-37.8089556346,144.96318266853086,Melbourne (CBD)
500332,2023,Surasang,55-59 A'Beckett Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,80,-37.80913320806732,144.9619539897,Melbourne (CBD)
110139,2023,Radison on Flagstaff Gardens Melbourne,Radisson on Flagstaff Gardens 380 William Street MELBOURNE VIC 3000,4400,Accommodation,Seats - Indoor,90,-37.81032267625399,144.95612013340002,Melbourne (CBD)
554417,2023,GJ's Grill,"Shop 1, 243 Franklin Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,34,-37.80969603053212,144.95664106885,Melbourne (CBD)
621414,2023,Bentoman,3 Frederick Way MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,15,-37.8101725435,144.956599166207,Melbourne (CBD)
103220,2023,Biang Biang Elizabeth,419 Elizabeth Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,40,-37.8091159296,144.9604894890179,Melbourne (CBD)
104084,2023,Daboba,"Shop G4, 163 Franklin Street MELBOURNE VIC 3000",4512,Takeaway Food Services,Seats - Indoor,15,-37.809043487817426,144.95956878425,Melbourne (CBD)
104080,2023,No 1 Delicious,83 Franklin Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,102,-37.8081695108,144.96176300571975,Melbourne (CBD)
109318,2023,Kaki Lima RMIT,"Tenancy 1, Level 1 427-457 Swanston Street MELBOURNE VIC 3000",4512,Takeaway Food Services,Seats - Indoor,10,-37.808263981964075,144.9626891397,Melbourne (CBD)
511516,2023,Sarawak Kitchen,469 Elizabeth Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,23,-37.807982985799995,144.9599695614202,Melbourne (CBD)
562692,2023,Subway,Ground 465 Elizabeth Street MELBOURNE VIC 3000,4512,Takeaway Food Services,Seats - Indoor,18,-37.8080653997,144.9600075589612,Melbourne (CBD)
103300,2023,Chef David,"Shop 102, Level 1 458 Elizabeth Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,60,-37.80783716475,144.96062400307895,Melbourne (CBD)
573290,2023,Claypot Kingdom,748 Swanston Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,40,-37.799000737,144.96476502733293,Carlton
106113,2023,Dim Sim Holic,88 Grattan Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,20,-37.80045751350001,144.96655285507103,Carlton
106120,2023,Cafe Corretto,227 Lygon Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Outdoor,30,-37.8000456107,144.96674097624356,Carlton
103701,2023,Di Stasio Pizzeria,Part Ground 224 Faraday Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,170,-37.7983089309,144.96685596162234,Carlton
102697,2023,Adonai Foods,Shop 478 Drummond Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,80,-37.7947501717,144.96925013530088,Carlton
103142,2023,Bossa Nova Coffee And Friends,156 Elgin Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,25,-37.79713761845144,144.9693917907,Carlton
106250,2023,D'Penyetz & D'Cendol,112 Lygon Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Outdoor,22,-37.80443770077052,144.96670200904998,Carlton
106084,2023,O'Porto,99 Lygon Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,25,-37.80449589315732,144.96597797110002,Carlton
111461,2023,Parco Canteen,2 Argyle Place South CARLTON VIC 3053,4512,Takeaway Food Services,Seats - Outdoor,42,-37.8035109712,144.96615148120603,Carlton
111305,2023,THE LINCOLN ARMS PRIVATE DINING ROOMS,Shop Ground 138 Queensberry Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,35,-37.804446145789754,144.9642948083,Carlton
103394,2023,The Hot Poppy,Ground 9 Errol Street NORTH MELBOURNE VIC 3051,4511,Cafes and Restaurants,Seats - Indoor,16,-37.804751337401314,144.94900076239998,North Melbourne
109821,2023,Pho Victoria,372 Victoria Street NORTH MELBOURNE VIC 3051,4511,Cafes and Restaurants,Seats - Indoor,38,-37.80542394599276,144.9539618441,North Melbourne
109824,2023,Basic Buns,358 Victoria Street NORTH MELBOURNE VIC 3051,4512,Takeaway Food Services,Seats - Indoor,10,-37.80537857229184,144.95433923715,North Melbourne
103246,2023,I Wrap Cafe,Ground 595 Elizabeth Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,6,-37.80444278325,144.95814595504982,North Melbourne
103814,2023,Eat Pizza,"Unit 3, Ground 55 Flemington Road NORTH MELBOURNE VIC 3051",4512,Takeaway Food Services,Seats - Outdoor,10,-37.79972959965,144.9543180555077,North Melbourne
568593,2023,Tong Fu Garden Melbourne,661-663 Spencer Street WEST MELBOURNE VIC 3003,4511,Cafes and Restaurants,Seats - Indoor,60,-37.8062437141,144.9444502324676,West Melbourne (Residential)
108434,2023,Le Taj Restaurant,70-74 Rosslyn Street WEST MELBOURNE VIC 3003,4511,Cafes and Restaurants,Seats - Indoor,50,-37.80776032455,144.95205038232922,West Melbourne (Residential)
110111,2023,Royal Standard Hotel,Royal Standard Hotel 333-337 William Street WEST MELBOURNE VIC 3003,4520,"Pubs, Taverns and Bars",Seats - Outdoor,6,-37.80781462255,144.95425496589104,West Melbourne (Residential)
108812,2023,Hungry Jack's Pty Ltd,"Tenancy 2, 301 Smithfield Road KENSINGTON VIC 3031",4511,Cafes and Restaurants,Seats - Indoor,36,-37.79212818625,144.91879086162925,Kensington
602256,2023,Hem 27,"Shop 27, 320-380 Epsom Road FLEMINGTON VIC 3031",4511,Cafes and Restaurants,Seats - Indoor,40,-37.78227130525,144.91511732134808,Kensington
602256,2023,Bamboo Garden,"Shop 26, 320-380 Epsom Road FLEMINGTON VIC 3031",4512,Takeaway Food Services,Seats - Indoor,12,-37.78227130525,144.91511732134808,Kensington
111297,2023,8 Miles Cafe,6-12 Miles Street SOUTHBANK VIC 3006,4511,Cafes and Restaurants,Seats - Outdoor,6,-37.82843443985,144.96802121097107,Southbank
593737,2023,Nando's,Ground 1 Star Circus DOCKLANDS VIC 3008,4511,Cafes and Restaurants,Seats - Outdoor,50,-37.8132875139,144.93799833512347,Docklands
593739,2023,Igloo Cafe & St Moritz Bar,Part Ground & Pt Mezzanine 1 105 Pearl River Road DOCKLANDS VIC 3008,4511,Cafes and Restaurants,Seats - Indoor,80,-37.81213814697328,144.9356314462,Docklands
103980,2023,Bababoi,"Unit 16, Ground 60 Siddeley Street DOCKLANDS VIC 3008",4511,Cafes and Restaurants,Seats - Outdoor,16,-37.82288362415,144.95247887623847,Docklands
103980,2023,Them Authentic Vietnamese Cuisine & Rolls,"Part Unit 13, Ground 60 Siddeley Street DOCKLANDS VIC 3008",4511,Cafes and Restaurants,Seats - Indoor,18,-37.82288362415,144.95247887623847,Docklands
101588,2022,Cream & Crumbs,"Shop 1, Ground 73 Cardigan Street CARLTON VIC 3053",4512,Takeaway Food Services,Seats - Indoor,14,-37.80505743185,144.9643608260457,Carlton
103957,2023,Delhi Streets,18 Katherine Place MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,28,-37.819875445799994,144.95648638781466,Melbourne (CBD)
103986,2023,Canvas Apartment Hotel,"Ground, Level 2 - 28 560 Flinders Street MELBOURNE VIC 3000",4400,Accommodation,Seats - Indoor,18,-37.82061075349377,144.95576682085,Melbourne (CBD)
103926,2023,Chin Chin Restaurant,Gnd & Mezz 125 Flinders Lane MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,120,-37.81568919693426,144.97039992735,Melbourne (CBD)
579252,2023,Schmucks Bagels,"Tenancy 9, 567 Collins Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,26,-37.8190200855,144.95572468102446,Melbourne (CBD)
579252,2023,Earl Canteen,"Tenancy 5, 567 Collins Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,10,-37.8190200855,144.95572468102446,Melbourne (CBD)
102092,2023,Falcon 367,"Tenancy G5, 367 Collins Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,52,-37.81728184554878,144.96244246255,Melbourne (CBD)
110764,2023,Kim Sing Restaurant,Gnd & Bmt 310 Flinders Lane MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,120,-37.81726641507006,144.9636831172,Melbourne (CBD)
110765,2023,Esperienza,308 Flinders Lane MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,38,-37.81718534175,144.9639140199169,Melbourne (CBD)
110765,2023,Northeast China Family,302 Flinders Lane MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,124,-37.81718534175,144.9639140199169,Melbourne (CBD)
109418,2023,Allegro Restaurant,Part 205 Collins Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,75,-37.81581123044113,144.9674251999,Melbourne (CBD)
102110,2023,Daniel’s Donuts Collins Street,"Part Shop 6-7, 600 Collins Street MELBOURNE VIC 3000",4512,Takeaway Food Services,Seats - Indoor,7,-37.81850408955,144.95494362628986,Melbourne (CBD)
102117,2023,Kartel,"Shop 6, 500 Collins Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,100,-37.81756267366522,144.9574758159,Melbourne (CBD)
102127,2023,Taco Bill Collins Street,Basement 412 Collins Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,80,-37.81699088949263,144.9604880762,Melbourne (CBD)
102133,2023,Makan,"Shop 8B, 360 Collins Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,80,-37.81616893999539,144.9621709685,Melbourne (CBD)
102133,2023,PappaRich 360 Collins,"Shop 5, 360 Collins Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,24,-37.81616893999539,144.9621709685,Melbourne (CBD)
102137,2023,Brown Bagels,"Shop 10, 1-15 Equitable Place MELBOURNE VIC 3000",4512,Takeaway Food Services,Seats - Outdoor,12,-37.8161087511,144.9634106940008,Melbourne (CBD)
103176,2023,Ibis Budget Melbourne Cbd,101 Elizabeth Street MELBOURNE VIC 3000,4400,Accommodation,Seats - Indoor,22,-37.81591920735,144.96349601874448,Melbourne (CBD)
