sensor_name,sensing_date,year,month,day_of_week,hour,total,is_weekend,latitude,longitude
Bou231_T,2025-07-10,2025,7,Thursday,16,854,FALSE,-37.81333081,144.96675571
Bou231_T,2025-10-06,2025,10,Monday,0,39,FALSE,-37.81333081,144.96675571
Bou292_T,2025-08-16,2025,8,Saturday,23,229,TRUE,-37.81349441,144.96515323
FLDegS_T,2025-06-10,2025,6,Tuesday,13,1073,FALSE,-37.81688755,144.96562569
574Qub_T,2025-08-07,2025,8,Thursday,15,91,FALSE,-37.80309992,144.94908064
Col623_T,2025-07-28,2025,7,Monday,21,212,FALSE,-37.81909256,144.95452748
BouHbr2353_T,2025-06-06,2025,6,Friday,15,82,FALSE,-37.81894815,144.94612292
Signal1647_T,2025-09-07,2025,9,Sunday,15,86,TRUE,-37.81959923,144.9632832
BirFed1120_T,2025-07-13,2025,7,Sunday,17,61,TRUE,-37.8184141,144.97357915
FLDegC_T,2025-10-03,2025,10,Friday,12,846,FALSE,-37.81687226,144.96559144
AlfPl_T,2025-10-03,2025,10,Friday,9,199,FALSE,-37.81379749,144.96995745
Que85_T,2025-08-09,2025,8,Saturday,8,107,TRUE,-37.81652527,144.96121062
UM3_T,2025-10-05,2025,10,Sunday,3,14,TRUE,-37.79698741,144.96441306
Eli368_T,2025-07-11,2025,7,Friday,10,989,FALSE,-37.81009465,144.96143149
Eli489_T,2025-08-01,2025,8,Friday,12,1449,FALSE,-37.80740397,144.95987909
Col15_T,2025-08-08,2025,8,Friday,4,19,FALSE,-37.81362543,144.97323591
Bou292_T,2025-05-04,2025,5,Sunday,21,305,TRUE,-37.81349441,144.96515323
Bou292_T,2025-06-17,2025,6,Tuesday,19,768,FALSE,-37.81349441,144.96515323
Lon364_T,2025-06-17,2025,6,Tuesday,11,542,FALSE,-37.81234775,144.96153311
SouthB_T,2025-10-02,2025,10,Thursday,9,1403,FALSE,-37.82018685,144.96508508
KenMac_T,2025-07-31,2025,7,Thursday,20,33,FALSE,-37.79453803,144.93036194
Swa295_T,2025-06-05,2025,6,Thursday,7,160,FALSE,-37.81101524,144.96429485
HarEsP_T,2025-09-04,2025,9,Thursday,23,23,FALSE,-37.81441438,144.94433026
Spr201_T,2025-10-01,2025,10,Wednesday,15,521,FALSE,-37.80999341,144.97227587
280Will_T,2025-09-26,2025,9,Friday,15,208,FALSE,-37.81246271,144.95690188
RMIT14_T,2025-05-09,2025,5,Friday,20,712,FALSE,-37.80767455,144.96309114
Spen475_T,2025-10-07,2025,10,Tuesday,10,47,FALSE,-37.80953359,144.94939004
King335_T,2025-05-03,2025,5,Saturday,11,281,TRUE,-37.81267639,144.95386444
Col15_T,2025-07-04,2025,7,Friday,15,486,FALSE,-37.81362543,144.97323591
FLDegN_T,2025-05-04,2025,5,Sunday,22,34,TRUE,-37.8168479,144.96559789
NewQ_T,2025-06-29,2025,6,Sunday,17,184,TRUE,-37.81457988,144.94292398
Lon189_T,2025-08-12,2025,8,Tuesday,7,89,FALSE,-37.8112185,144.96656806
Eli263_T,2025-05-30,2025,5,Friday,10,364,FALSE,-37.81252157,144.9619401
FliSS_T,2025-04-29,2025,4,Tuesday,21,305,FALSE,-37.81794046,144.96616678
Eli501_T,2025-06-11,2025,6,Wednesday,23,166,FALSE,-37.80730068,144.95956055
Signal1647_T,2025-07-06,2025,7,Sunday,13,96,TRUE,-37.81959923,144.9632832
Swa123_T,2025-04-19,2025,4,Saturday,3,132,TRUE,-37.81487988,144.9660878
HarEsP_T,2025-05-24,2025,5,Saturday,13,274,TRUE,-37.81441438,144.94433026
HarEsP_T,2025-10-07,2025,10,Tuesday,17,483,FALSE,-37.81441438,144.94433026
HarEsB_T,2025-05-21,2025,5,Wednesday,4,1,FALSE,-37.81471642,144.9446508
AG_T,2025-07-11,2025,7,Friday,6,76,FALSE,-37.8199817,144.96872865
Que85_T,2025-07-11,2025,7,Friday,15,325,FALSE,-37.81652527,144.96121062
King2_T,2025-06-08,2025,6,Sunday,4,42,TRUE,-37.82009057,144.95758725
Spen201_T,2025-06-18,2025,6,Wednesday,8,666,FALSE,-37.81694221,144.95303935
280Will_T,2025-06-05,2025,6,Thursday,8,279,FALSE,-37.81246271,144.95690188
Lat224_T,2025-09-20,2025,9,Saturday,12,552,TRUE,-37.80996494,144.96216521
Bou292_T,2025-09-22,2025,9,Monday,15,2155,FALSE,-37.81349441,144.96515323
ACMI_T,2025-05-16,2025,5,Friday,6,95,FALSE,-37.81726338,144.96872809
MCEC_T,2025-10-08,2025,10,Wednesday,18,1859,FALSE,-37.82401776,144.95604426
FliS_T,2025-05-29,2025,5,Thursday,16,2366,FALSE,-37.81911705,144.96558255
LtB210_T,2025-05-01,2025,5,Thursday,21,824,FALSE,-37.81237202,144.96550671
FLDegC_T,2025-05-10,2025,5,Saturday,8,142,TRUE,-37.81687226,144.96559144
AlfPl_T,2025-10-03,2025,10,Friday,12,408,FALSE,-37.81379749,144.96995745
UM1_T,2025-09-27,2025,9,Saturday,9,44,TRUE,-37.80008566,144.96386412
HarEsB_T,2025-06-24,2025,6,Tuesday,21,9,FALSE,-37.81471642,144.9446508
QVMQ_T,2025-09-09,2025,9,Tuesday,9,319,FALSE,-37.80631581,144.95866697
FLDegN_T,2025-09-09,2025,9,Tuesday,11,584,FALSE,-37.8168479,144.96559789
488Mac_T,2025-08-01,2025,8,Friday,9,149,FALSE,-37.79432415,144.92973378
FLDegS_T,2025-07-16,2025,7,Wednesday,15,1004,FALSE,-37.81688755,144.96562569
Lat224_T,2025-09-22,2025,9,Monday,5,20,FALSE,-37.80996494,144.96216521
Col620_T,2025-06-13,2025,6,Friday,13,1222,FALSE,-37.81887963,144.95449198
Col620_T,2025-08-17,2025,8,Sunday,7,281,TRUE,-37.81887963,144.95449198
SouthB_T,2025-06-11,2025,6,Wednesday,3,7,FALSE,-37.82018685,144.96508508
Bou283_T,2025-08-03,2025,8,Sunday,16,1504,TRUE,-37.81380668,144.96516718
FliSS_T,2025-08-10,2025,8,Sunday,2,173,TRUE,-37.81794046,144.96616678
Fra118_T,2025-09-17,2025,9,Wednesday,15,180,FALSE,-37.80841815,144.95906316
MCEC_T,2025-05-15,2025,5,Thursday,14,858,FALSE,-37.82401776,144.95604426
Bourke155_T,2025-10-16,2025,10,Thursday,1,14,FALSE,-37.81267313,144.96788288
261Will_T,2025-05-14,2025,5,Wednesday,13,1339,FALSE,-37.81295822,144.95678789
Lyg309_T,2025-05-28,2025,5,Wednesday,4,7,FALSE,-37.79808192,144.96721013
Lat526_T,2025-07-11,2025,7,Friday,6,14,FALSE,-37.81304149,144.95155955
Lat526_T,2025-08-04,2025,8,Monday,13,151,FALSE,-37.81304149,144.95155955
Spen161_T,2025-10-03,2025,10,Friday,16,1047,FALSE,-37.8172861,144.95319102
Spen161_T,2025-10-06,2025,10,Monday,18,697,FALSE,-37.8172861,144.95319102
FLDegN_T,2025-09-13,2025,9,Saturday,22,198,TRUE,-37.8168479,144.96559789
WatCit_T,2025-08-02,2025,8,Saturday,7,43,TRUE,-37.81564989,144.93970694
ACMI_T,2025-04-24,2025,4,Thursday,18,502,FALSE,-37.81726338,144.96872809
Col700_T,2025-09-05,2025,9,Friday,20,101,FALSE,-37.81982992,144.95102555
Col623_T,2025-08-17,2025,8,Sunday,22,107,TRUE,-37.81909256,144.95452748
Signal1647_T,2025-06-10,2025,6,Tuesday,6,8,FALSE,-37.81959923,144.9632832
474Fl_T,2025-06-16,2025,6,Monday,5,15,FALSE,-37.81997273,144.95834911
FliS_T,2025-09-23,2025,9,Tuesday,6,467,FALSE,-37.81911705,144.96558255
Swa31,2025-06-06,2025,6,Friday,3,116,FALSE,-37.81668634,144.96689733
Bourke155_T,2025-06-27,2025,6,Friday,6,18,FALSE,-37.81267313,144.96788288
Fli114C_T,2025-04-24,2025,4,Thursday,6,4,FALSE,-37.81632783,144.97090512
King163_T,2025-06-17,2025,6,Tuesday,2,33,FALSE,-37.81627451,144.95550503
King2_T,2025-04-23,2025,4,Wednesday,4,11,FALSE,-37.82009057,144.95758725
King2_T,2025-09-11,2025,9,Thursday,3,15,FALSE,-37.82009057,144.95758725
FLDegN_T,2025-09-03,2025,9,Wednesday,7,157,FALSE,-37.8168479,144.96559789
Bou292_T,2025-07-26,2025,7,Saturday,13,2977,TRUE,-37.81349441,144.96515323
Bou688_T,2025-07-26,2025,7,Saturday,20,443,TRUE,-37.81686075,144.95358075
Col254_T,2025-05-16,2025,5,Friday,15,1157,FALSE,-37.81564191,144.965499
Lon189_T,2025-09-08,2025,9,Monday,11,341,FALSE,-37.8112185,144.96656806
BirArt1109_T,2025-07-01,2025,7,Tuesday,10,220,FALSE,-37.81851276,144.97131336
Eli501_T,2025-05-28,2025,5,Wednesday,19,479,FALSE,-37.80730068,144.95956055
BirBridge_T,2025-07-25,2025,7,Friday,11,76,FALSE,-37.81753741,144.97329734
FLDegC_T,2025-07-11,2025,7,Friday,18,297,FALSE,-37.81687226,144.96559144
FliS_T,2025-07-21,2025,7,Monday,10,786,FALSE,-37.81911705,144.96558255
FliS_T,2025-08-29,2025,8,Friday,8,2127,FALSE,-37.81911705,144.96558255
AlfPl_T,2025-08-17,2025,8,Sunday,13,67,TRUE,-37.81379749,144.96995745
AlfPl_T,2025-05-24,2025,5,Saturday,19,64,TRUE,-37.81379749,144.96995745
Que85_T,2025-09-18,2025,9,Thursday,4,3,FALSE,-37.81652527,144.96121062
280Will_T,2025-08-18,2025,8,Monday,20,157,FALSE,-37.81246271,144.95690188
Lyg309_T,2025-09-12,2025,9,Friday,6,16,FALSE,-37.79808192,144.96721013
Eli197_T,2025-08-02,2025,8,Saturday,22,870,TRUE,-37.81374643,144.96276183
Pow61_T,2025-04-29,2025,4,Tuesday,23,22,FALSE,-37.82392385,144.96299677
Spen475_T,2025-06-21,2025,6,Saturday,2,2,TRUE,-37.80953359,144.94939004
Boyd2837_T,2025-10-03,2025,10,Friday,12,168,FALSE,-37.82590962,144.96185972
Spen161_T,2025-05-31,2025,5,Saturday,23,140,TRUE,-37.8172861,144.95319102
Col254_T,2025-10-06,2025,10,Monday,10,826,FALSE,-37.81564191,144.965499
Col623_T,2025-07-20,2025,7,Sunday,22,70,TRUE,-37.81909256,144.95452748
Lat526_T,2025-09-22,2025,9,Monday,15,164,FALSE,-37.813005,144.95160411
Eli501_T,2025-07-14,2025,7,Monday,23,98,FALSE,-37.80730068,144.95956055
LatWill_T,2025-08-13,2025,8,Wednesday,19,246,FALSE,-37.81193681,144.95621105
LatWill_T,2025-05-31,2025,5,Saturday,12,145,TRUE,-37.81193681,144.95621105
Lon189_T,2025-09-27,2025,9,Saturday,8,123,TRUE,-37.8112185,144.96656806
Eli263_T,2025-05-08,2025,5,Thursday,7,135,FALSE,-37.81252157,144.9619401
Bourke155_T,2025-06-05,2025,6,Thursday,7,62,FALSE,-37.81267313,144.96788288
RMIT14_T,2025-09-29,2025,9,Monday,8,634,FALSE,-37.80767455,144.96309114
Spen475_T,2025-06-13,2025,6,Friday,12,112,FALSE,-37.80953359,144.94939004
Eli368_T,2025-04-24,2025,4,Thursday,22,1332,FALSE,-37.81009465,144.96143149
WatCit_T,2025-09-11,2025,9,Thursday,18,180,FALSE,-37.81564989,144.93970694
BouHbr_T,2025-06-03,2025,6,Tuesday,20,61,FALSE,-37.81876474,144.94710545
Col623_T,2025-09-07,2025,9,Sunday,8,146,TRUE,-37.81909256,144.95452748
BirFed1120_T,2025-04-23,2025,4,Wednesday,21,4,FALSE,-37.8184141,144.97357915
BirArt1109_T,2025-07-15,2025,7,Tuesday,23,23,FALSE,-37.81851276,144.97131336
VAC_T,2025-10-15,2025,10,Wednesday,23,91,FALSE,-37.82129925,144.96879309
King335_T,2025-06-25,2025,6,Wednesday,1,12,FALSE,-37.81267639,144.95386444
Spen229_T,2025-10-11,2025,10,Saturday,15,1063,TRUE,-37.81531435,144.95227769
Errol23_T,2025-04-29,2025,4,Tuesday,19,131,FALSE,-37.80454949,144.94921863
RMIT14_T,2025-07-05,2025,7,Saturday,6,23,TRUE,-37.80767455,144.96309114
King163_T,2025-05-25,2025,5,Sunday,5,80,TRUE,-37.81627451,144.95550503
Eli124_T,2025-10-09,2025,10,Thursday,20,1344,FALSE,-37.81512416,144.96371988
FLDegS_T,2025-08-11,2025,8,Monday,0,12,FALSE,-37.81688755,144.96562569
Fli114C_T,2025-04-21,2025,4,Monday,14,128,FALSE,-37.81632783,144.97090512
UM3_T,2025-05-31,2025,5,Saturday,18,64,TRUE,-37.79698741,144.96441306
Pow61_T,2025-05-27,2025,5,Tuesday,23,27,FALSE,-37.82392385,144.96299677
King2_T,2025-07-10,2025,7,Thursday,20,167,FALSE,-37.82009057,144.95758725
574Qub_T,2025-07-06,2025,7,Sunday,17,77,TRUE,-37.80309992,144.94908064
Bou231_T,2025-05-30,2025,5,Friday,4,5,FALSE,-37.81333081,144.96675571
Col700_T,2025-06-29,2025,6,Sunday,1,10,TRUE,-37.81982992,144.95102555
Pel147_T,2025-07-17,2025,7,Thursday,16,100,FALSE,-37.80240719,144.9615673
BirFed1120_T,2025-05-18,2025,5,Sunday,8,191,TRUE,-37.8184141,144.97357915
Bou892T,2025-09-17,2025,9,Wednesday,18,110,FALSE,-37.8204637,144.94126826
Eli501_T,2025-10-03,2025,10,Friday,4,16,FALSE,-37.80730068,144.95956055
QVN_T,2025-07-15,2025,7,Tuesday,14,2320,FALSE,-37.81057846,144.96444294
QVN_T,2025-07-25,2025,7,Friday,22,1104,FALSE,-37.81057846,144.96444294
Errol20_T,2025-08-15,2025,8,Friday,23,39,FALSE,-37.80456984,144.94946228
VAC_T,2025-08-13,2025,8,Wednesday,21,570,FALSE,-37.82129925,144.96879309
Fli114C_T,2025-06-10,2025,6,Tuesday,20,11,FALSE,-37.81632783,144.97090512
RMIT14_T,2025-09-17,2025,9,Wednesday,7,239,FALSE,-37.80767455,144.96309114
RMIT14_T,2025-09-20,2025,9,Saturday,19,626,TRUE,-37.80767455,144.96309114
King163_T,2025-08-03,2025,8,Sunday,16,468,TRUE,-37.81627451,144.95550503
Col12_T,2025-07-12,2025,7,Saturday,23,12,TRUE,-37.81344862,144.97305353
ACMI_T,2025-07-22,2025,7,Tuesday,8,794,FALSE,-37.81726338,144.96872809
KenMac_T,2025-07-30,2025,7,Wednesday,17,131,FALSE,-37.79453803,144.93036194
Col700_T,2025-06-14,2025,6,Saturday,5,20,TRUE,-37.81982992,144.95102555
Lon189_T,2025-04-21,2025,4,Monday,18,785,FALSE,-37.8112185,144.96656806
WestWP_T,2025-10-14,2025,10,Tuesday,3,1,FALSE,-37.81235775,144.97136962
WestWP_T,2025-07-27,2025,7,Sunday,4,5,TRUE,-37.81235775,144.97136962
Lyg161_T,2025-06-04,2025,6,Wednesday,22,94,FALSE,-37.80169681,144.96658911
Bourke155_T,2025-10-01,2025,10,Wednesday,5,13,FALSE,-37.81267313,144.96788288
280Will_T,2025-05-02,2025,5,Friday,12,375,FALSE,-37.81246271,144.95690188
261Will_T,2025-07-10,2025,7,Thursday,9,1123,FALSE,-37.81295822,144.95678789
Fli114C_T,2025-09-27,2025,9,Saturday,18,46,TRUE,-37.81632783,144.97090512
Eli197_T,2025-09-01,2025,9,Monday,11,780,FALSE,-37.81374643,144.96276183
Errol20_T,2025-05-15,2025,5,Thursday,9,118,FALSE,-37.80456984,144.94946228
Col12_T,2025-04-22,2025,4,Tuesday,19,55,FALSE,-37.81344862,144.97305353
BouHbr_T,2025-05-21,2025,5,Wednesday,20,64,FALSE,-37.81876474,144.94710545
Bou283_T,2025-06-05,2025,6,Thursday,8,349,FALSE,-37.81380668,144.96516718
Pel147_T,2025-06-19,2025,6,Thursday,16,181,FALSE,-37.80240719,144.9615673
Bou892T,2025-05-27,2025,5,Tuesday,19,50,FALSE,-37.8204637,144.94126826
Fli114F_T,2025-05-11,2025,5,Sunday,21,165,TRUE,-37.81629332,144.97090877
Swa123_T,2025-06-25,2025,6,Wednesday,12,2553,FALSE,-37.81487988,144.9660878
HarEsB_T,2025-08-02,2025,8,Saturday,9,132,TRUE,-37.81471642,144.9446508
RMIT_T,2025-07-25,2025,7,Friday,3,32,FALSE,-37.80825648,144.96304859
Que85_T,2025-08-19,2025,8,Tuesday,18,357,FALSE,-37.81652527,144.96121062
PriNW_T,2025-04-17,2025,4,Thursday,9,1346,FALSE,-37.81874249,144.96787656
Eli368_T,2025-06-26,2025,6,Thursday,16,1831,FALSE,-37.81009465,144.96143149
King163_T,2025-05-15,2025,5,Thursday,11,327,FALSE,-37.81627451,144.95550503
King335_T,2025-06-22,2025,6,Sunday,9,162,TRUE,-37.81267639,144.95386444
Que85_T,2025-04-22,2025,4,Tuesday,8,351,FALSE,-37.81652527,144.96121062
Que85_T,2025-10-09,2025,10,Thursday,8,380,FALSE,-37.81652527,144.96121062
UM3_T,2025-06-14,2025,6,Saturday,19,67,TRUE,-37.79698741,144.96441306
King335_T,2025-05-03,2025,5,Saturday,15,309,TRUE,-37.81267639,144.95386444
Spen201_T,2025-06-18,2025,6,Wednesday,0,81,FALSE,-37.81694221,144.95303935
Fli114C_T,2025-09-15,2025,9,Monday,21,7,FALSE,-37.81632783,144.97090512
King163_T,2025-07-11,2025,7,Friday,23,369,FALSE,-37.81627451,144.95550503
Spen484_T,2025-08-22,2025,8,Friday,8,74,FALSE,-37.80896733,144.94931703
Lon364_T,2025-06-29,2025,6,Sunday,17,790,TRUE,-37.81234775,144.96153311
Bou292_T,2025-09-25,2025,9,Thursday,3,10,FALSE,-37.81349441,144.96515323
574Qub_T,2025-05-25,2025,5,Sunday,19,99,TRUE,-37.80309992,144.94908064
Lat224_T,2025-04-20,2025,4,Sunday,8,72,TRUE,-37.80996494,144.96216521
Signal1647_T,2025-05-10,2025,5,Saturday,5,3,TRUE,-37.81959923,144.9632832
Eli501_T,2025-04-29,2025,4,Tuesday,0,92,FALSE,-37.80730068,144.95956055
HarEsB_T,2025-09-03,2025,9,Wednesday,13,80,FALSE,-37.81471642,144.9446508
PriNW_T,2025-10-11,2025,10,Saturday,19,2426,TRUE,-37.81874249,144.96787656
FLDegS_T,2025-09-12,2025,9,Friday,14,983,FALSE,-37.81688755,144.96562569
Col620_T,2025-09-07,2025,9,Sunday,7,233,TRUE,-37.81887963,144.95449198
Fli114F_T,2025-09-02,2025,9,Tuesday,18,336,FALSE,-37.81629332,144.97090877
QVMQ_T,2025-09-02,2025,9,Tuesday,7,141,FALSE,-37.80631581,144.95866697
QVN_T,2025-08-24,2025,8,Sunday,11,2298,TRUE,-37.81057846,144.96444294
Swa31,2025-09-02,2025,9,Tuesday,9,2290,FALSE,-37.81668634,144.96689733
AG_T,2025-08-27,2025,8,Wednesday,18,426,FALSE,-37.8199817,144.96872865
AG_T,2025-10-14,2025,10,Tuesday,13,565,FALSE,-37.8199817,144.96872865
BirArt1109_T,2025-05-02,2025,5,Friday,11,318,FALSE,-37.81851276,144.97131336
Lat526_T,2025-10-12,2025,10,Sunday,10,157,TRUE,-37.813005,144.95160411
ElFi_T,2025-06-14,2025,6,Saturday,1,124,TRUE,-37.81798049,144.96503383
HarEsB_T,2025-10-10,2025,10,Friday,15,138,FALSE,-37.81471642,144.9446508
UM1_T,2025-09-17,2025,9,Wednesday,8,304,FALSE,-37.80008566,144.96386412
Lyg161_T,2025-08-15,2025,8,Friday,12,326,FALSE,-37.80169681,144.96658911
PriNW_T,2025-09-22,2025,9,Monday,22,295,FALSE,-37.81874249,144.96787656
Spen201_T,2025-07-13,2025,7,Sunday,5,74,TRUE,-37.81694221,144.95303935
Fli114C_T,2025-04-18,2025,4,Friday,5,1,FALSE,-37.81632783,144.97090512
King163_T,2025-07-05,2025,7,Saturday,22,940,TRUE,-37.81627451,144.95550503
Eli197_T,2025-07-19,2025,7,Saturday,3,45,TRUE,-37.81374643,144.96276183
Bou231_T,2025-09-20,2025,9,Saturday,7,69,TRUE,-37.81333081,144.96675571
Lat224_T,2025-10-05,2025,10,Sunday,18,577,TRUE,-37.80996494,144.96216521
Bou231_T,2025-05-02,2025,5,Friday,8,256,FALSE,-37.81333081,144.96675571
Col620_T,2025-10-07,2025,10,Tuesday,7,1586,FALSE,-37.81887963,144.95449198
ACMI_T,2025-08-18,2025,8,Monday,16,561,FALSE,-37.81726338,144.96872809
FLDegC_T,2025-05-03,2025,5,Saturday,2,6,TRUE,-37.81687226,144.96559144
FliS_T,2025-07-15,2025,7,Tuesday,17,3799,FALSE,-37.81911705,144.96558255
HarEsP_T,2025-10-10,2025,10,Friday,5,19,FALSE,-37.81441438,144.94433026
AG_T,2025-06-26,2025,6,Thursday,12,366,FALSE,-37.8199817,144.96872865
BirFed1120_T,2025-04-27,2025,4,Sunday,4,3,TRUE,-37.8184141,144.97357915
Fli114F_T,2025-10-10,2025,10,Friday,19,368,FALSE,-37.81629332,144.97090877
FLDegS_T,2025-06-03,2025,6,Tuesday,20,288,FALSE,-37.81688755,144.96562569
FLDegN_T,2025-07-19,2025,7,Saturday,20,261,TRUE,-37.8168479,144.96559789
574Qub_T,2025-06-06,2025,6,Friday,17,120,FALSE,-37.80309992,144.94908064
Lon364_T,2025-05-06,2025,5,Tuesday,0,19,FALSE,-37.81234775,144.96153311
KenMac_T,2025-05-11,2025,5,Sunday,11,133,TRUE,-37.79453803,144.93036194
KenMac_T,2025-10-05,2025,10,Sunday,14,67,TRUE,-37.79453803,144.93036194
Bou688_T,2025-07-14,2025,7,Monday,22,259,FALSE,-37.81686075,144.95358075
Fra118_T,2025-06-23,2025,6,Monday,9,98,FALSE,-37.80841815,144.95906316
Fra118_T,2025-09-02,2025,9,Tuesday,23,38,FALSE,-37.80841815,144.95906316
Lon189_T,2025-07-26,2025,7,Saturday,3,261,TRUE,-37.8112185,144.96656806
MCEC_T,2025-04-18,2025,4,Friday,6,76,FALSE,-37.82401776,144.95604426
BouHbr2353_T,2025-04-22,2025,4,Tuesday,8,106,FALSE,-37.81894815,144.94612292
BouHbr2353_T,2025-09-19,2025,9,Friday,16,146,FALSE,-37.81894815,144.94612292
BirFed1120_T,2025-09-11,2025,9,Thursday,16,161,FALSE,-37.8184141,144.97357915
Que85_T,2025-07-16,2025,7,Wednesday,4,2,FALSE,-37.81652527,144.96121062
Que85_T,2025-09-19,2025,9,Friday,16,366,FALSE,-37.81652527,144.96121062
UM3_T,2025-07-27,2025,7,Sunday,23,6,TRUE,-37.79698741,144.96441306
King2_T,2025-04-21,2025,4,Monday,11,284,FALSE,-37.82009057,144.95758725
King2_T,2025-05-18,2025,5,Sunday,1,206,TRUE,-37.82009057,144.95758725
King2_T,2025-10-01,2025,10,Wednesday,1,20,FALSE,-37.82009057,144.95758725
261Will_T,2025-06-18,2025,6,Wednesday,14,626,FALSE,-37.81295822,144.95678789
261Will_T,2025-07-07,2025,7,Monday,18,609,FALSE,-37.81295822,144.95678789
Col700_T,2025-05-22,2025,5,Thursday,12,1361,FALSE,-37.81982992,144.95102555
LtB170_T,2025-05-31,2025,5,Saturday,16,769,TRUE,-37.81172914,144.9682466
BouHbr2353_T,2025-05-13,2025,5,Tuesday,8,151,FALSE,-37.81894815,144.94612292
WebBN_T,2025-09-20,2025,9,Saturday,17,339,TRUE,-37.82293543,144.9471751
Que85_T,2025-04-24,2025,4,Thursday,22,232,FALSE,-37.81652527,144.96121062
Que85_T,2025-05-26,2025,5,Monday,23,27,FALSE,-37.81652527,144.96121062
Fli114C_T,2025-09-27,2025,9,Saturday,8,18,TRUE,-37.81632783,144.97090512
RMIT14_T,2025-10-09,2025,10,Thursday,20,862,FALSE,-37.80767455,144.96309114
Lyg309_T,2025-05-07,2025,5,Wednesday,14,363,FALSE,-37.79808192,144.96721013
Eli368_T,2025-09-08,2025,9,Monday,10,875,FALSE,-37.81009465,144.96143149
Eli489_T,2025-10-12,2025,10,Sunday,22,248,TRUE,-37.80740397,144.95987909
King2_T,2025-08-07,2025,8,Thursday,23,254,FALSE,-37.82009057,144.95758725
488Mac_T,2025-06-27,2025,6,Friday,14,120,FALSE,-37.79432415,144.92973378
Col15_T,2025-07-12,2025,7,Saturday,13,299,TRUE,-37.81362543,144.97323591
Col15_T,2025-09-03,2025,9,Wednesday,16,679,FALSE,-37.81362543,144.97323591
Bou231_T,2025-08-18,2025,8,Monday,17,672,FALSE,-37.81333081,144.96675571
Bou231_T,2025-08-29,2025,8,Friday,20,433,FALSE,-37.81333081,144.96675571
Bou292_T,2025-08-12,2025,8,Tuesday,20,247,FALSE,-37.81349441,144.96515323
Col620_T,2025-05-21,2025,5,Wednesday,19,952,FALSE,-37.81887963,144.95449198
Lon364_T,2025-05-19,2025,5,Monday,21,397,FALSE,-37.81234775,144.96153311
Vic_T,2025-09-27,2025,9,Saturday,3,12,TRUE,-37.80606888,144.95644692
Signal1647_T,2025-05-26,2025,5,Monday,3,1,FALSE,-37.81959923,144.9632832
FLDegC_T,2025-04-20,2025,4,Sunday,9,141,TRUE,-37.81687226,144.96559144
King163_T,2025-08-03,2025,8,Sunday,20,455,TRUE,-37.81627451,144.95550503
King163_T,2025-08-14,2025,8,Thursday,23,156,FALSE,-37.81627451,144.95550503
King2_T,2025-07-14,2025,7,Monday,17,254,FALSE,-37.82009057,144.95758725
Spencer_T,2025-09-05,2025,9,Friday,14,411,FALSE,-37.821728,144.95557015
488Mac_T,2025-08-19,2025,8,Tuesday,18,153,FALSE,-37.79432415,144.92973378
Col12_T,2025-08-28,2025,8,Thursday,0,7,FALSE,-37.81344862,144.97305353
Bou292_T,2025-10-05,2025,10,Sunday,0,145,TRUE,-37.81349441,144.96515323
NewQ_T,2025-06-21,2025,6,Saturday,13,337,TRUE,-37.81457988,144.94292398
Fra118_T,2025-05-06,2025,5,Tuesday,4,5,FALSE,-37.80841815,144.95906316
Col623_T,2025-08-03,2025,8,Sunday,6,30,TRUE,-37.81909256,144.95452748
Fli114F_T,2025-06-04,2025,6,Wednesday,17,595,FALSE,-37.81629332,144.97090877
FLDegC_T,2025-05-11,2025,5,Sunday,3,9,TRUE,-37.81687226,144.96559144
UM1_T,2025-10-04,2025,10,Saturday,8,38,TRUE,-37.80008566,144.96386412
UM1_T,2025-10-08,2025,10,Wednesday,23,44,FALSE,-37.80008566,144.96386412
Swa607_T,2025-07-10,2025,7,Thursday,0,22,FALSE,-37.804024,144.96308399
280Will_T,2025-07-10,2025,7,Thursday,21,109,FALSE,-37.81246271,144.95690188
Eli489_T,2025-09-18,2025,9,Thursday,5,25,FALSE,-37.80740397,144.95987909
Bou292_T,2025-08-25,2025,8,Monday,20,607,FALSE,-37.81349441,144.96515323
WatCit_T,2025-07-17,2025,7,Thursday,13,245,FALSE,-37.81564989,144.93970694
FliSS_T,2025-04-28,2025,4,Monday,13,890,FALSE,-37.81794046,144.96616678
Hammer1584_T,2025-09-03,2025,9,Wednesday,11,530,FALSE,-37.81970749,144.96795734
Bou892T,2025-08-30,2025,8,Saturday,9,79,TRUE,-37.8204637,144.94126826
HarEsP_T,2025-06-12,2025,6,Thursday,7,167,FALSE,-37.81441438,144.94433026
SanBri_T,2025-10-15,2025,10,Wednesday,5,34,FALSE,-37.82011242,144.96291897
VAC_T,2025-07-29,2025,7,Tuesday,0,23,FALSE,-37.82129925,144.96879309
Spr201_T,2025-09-30,2025,9,Tuesday,17,505,FALSE,-37.80999341,144.97227587
Que85_T,2025-06-10,2025,6,Tuesday,15,301,FALSE,-37.81652527,144.96121062
Bourke155_T,2025-07-29,2025,7,Tuesday,9,189,FALSE,-37.81267313,144.96788288
Lyg309_T,2025-08-07,2025,8,Thursday,10,255,FALSE,-37.79808192,144.96721013
Eli489_T,2025-05-11,2025,5,Sunday,6,37,TRUE,-37.80740397,144.95987909
Spen229_T,2025-10-17,2025,10,Friday,1,44,FALSE,-37.81531435,144.95227769
